run_id,n,mean,std,min,max,p50,p95,p99,achieved_hz,message,config,backend,direction,payload_bytes,target_frequency_hz,transport,reliability,step_index,n_publish,n_receive,drop_rate,case
exp_constrained_pub_only_xcdr__py_to_py__1000000B__10Hz__shmem_ds__best_effort,301,139.3191727574751,40.78595425515245,98.857,420.327,127.622,210.009,291.282,10.034962292706368,exp,constrained_pub_only,xcdr,py_to_py,1000000,10.0,shmem_ds,best_effort,0,301,301,0.0,exp_constrained_pub_only_xcdr
